ID,risk_flag,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
13926,0,5161711,52,0,married,rented,no,Surgeon,Munger,Bihar,0,12
13927,0,7308295,23,16,single,rented,no,Surveyor,Mumbai,Maharashtra,6,11
13928,0,1198023,44,7,single,rented,no,Librarian,Kumbakonam,Tamil Nadu,3,12
13929,0,4636538,56,4,single,rented,no,Chemical engineer,Chinsurah,West Bengal,4,10
13930,0,3659030,24,2,single,rented,yes,Computer hardware engineer,Pudukkottai,Tamil Nadu,2,13
13931,0,6672263,75,8,married,rented,yes,Army officer,Nizamabad,Telangana,8,13
13932,0,9700346,74,4,married,rented,yes,Chartered Accountant,Nellore[14][15],Andhra Pradesh,4,11
13933,0,3730091,24,17,single,rented,no,Surgeon,Arrah,Bihar,4,13
13934,0,7467167,57,6,single,rented,no,Economist,Bellary,Karnataka,6,11
13935,0,2557545,21,13,single,rented,yes,Web designer,Sangli-Miraj & Kupwad,Maharashtra,6,14
13936,0,9078173,72,1,single,rented,no,Fashion Designer,Udaipur,Rajasthan,1,11
13937,0,5988718,22,8,single,rented,yes,Industrial Engineer,Ozhukarai,Puducherry,3,13
13938,0,4634994,31,11,single,owned,no,Web designer,Kakinada,Andhra Pradesh,4,12
13939,0,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12
13940,0,2180133,62,4,single,rented,no,Army officer,Motihari[34],Bihar,4,13
13941,0,1096898,22,0,single,rented,no,Aviator,Sasaram[30],Bihar,0,11
13942,0,4925213,59,10,single,norent_noown,yes,Civil engineer,Hapur,Uttar Pradesh,6,10
13943,0,9593069,61,10,single,rented,yes,Hotel Manager,Kollam,Kerala,10,14
13944,0,3333641,42,6,single,norent_noown,yes,Air traffic controller,Anand,Gujarat,6,10
13945,0,6744134,56,13,single,rented,yes,Police officer,Unnao,Uttar Pradesh,8,14
13946,0,4879862,75,2,single,owned,no,Computer operator,Singrauli,Madhya Pradesh,2,12
13947,0,2605652,55,20,single,owned,no,Surgeon,Madanapalle,Andhra Pradesh,9,14
13948,0,7767858,29,0,married,rented,no,Physician,Yamunanagar,Haryana,0,10
13949,0,4041403,47,19,single,rented,yes,Technology specialist,Mahbubnagar,Telangana,13,14
13950,0,1938412,47,6,single,rented,no,Artist,Karaikudi,Tamil Nadu,6,14
13951,0,5478075,42,12,single,rented,no,Design Engineer,Agartala,Tripura,7,13
13952,0,6410485,75,7,single,rented,yes,Artist,Tadepalligudem,Andhra Pradesh,7,10
13953,0,6535026,79,18,single,rented,no,Design Engineer,Farrukhabad,Uttar Pradesh,12,11
13954,1,2579337,41,6,married,rented,no,Chef,Saharsa[29],Bihar,6,12
13955,0,1629140,33,7,single,rented,no,Analyst,Allahabad,Uttar Pradesh[5],7,13
13956,0,4653431,71,6,single,rented,no,Graphic Designer,Raurkela Industrial Township,Odisha,6,13
13957,1,5091752,66,2,single,rented,no,Chemical engineer,Bhilwara,Rajasthan,2,11
13958,0,8791091,33,15,single,rented,no,Microbiologist,Karnal,Haryana,12,14
13959,0,9694942,36,10,single,rented,no,Official,Rampur,Uttar Pradesh,10,13
13960,0,1623907,44,14,single,norent_noown,no,Design Engineer,Satna,Madhya Pradesh,14,11
13961,0,260970,59,2,single,owned,no,Fashion Designer,Hyderabad,Telangana,2,13
13962,1,8458068,34,6,single,rented,no,Dentist,Ambattur,Tamil Nadu,6,13
13963,0,861365,43,10,single,rented,yes,Chemical engineer,Kirari Suleman Nagar,Delhi,10,11
13964,0,467271,24,14,single,rented,no,Artist,Ballia,Uttar Pradesh,14,10
13965,0,1294095,47,9,single,owned,no,Surgeon,Hajipur[31],Bihar,8,14
13966,0,1619598,58,18,single,rented,no,Design Engineer,Dharmavaram,Andhra Pradesh,8,10
13967,0,9618057,79,11,single,rented,no,Fashion Designer,Kavali,Andhra Pradesh,11,10
13968,0,3419204,79,18,single,owned,no,Geologist,Kottayam,Kerala,3,12
13969,0,6668221,66,20,single,rented,no,Industrial Engineer,Ambarnath,Maharashtra,11,11
13970,0,9502583,42,7,single,rented,yes,Technician,Rajpur Sonarpur,West Bengal,7,10
13971,0,8481916,73,0,single,rented,no,Microbiologist,Silchar,Assam,0,14
13972,0,4950428,49,18,single,rented,no,Fashion Designer,Suryapet,Telangana,13,11
13973,0,3364364,61,10,single,rented,no,Software Developer,Kumbakonam,Tamil Nadu,4,11
13974,0,2447892,22,16,married,rented,no,Technical writer,Meerut,Uttar Pradesh,6,10
13975,0,1927409,73,15,married,rented,no,Civil servant,Anantapuram[24],Andhra Pradesh,4,12
13976,1,1762916,68,16,single,rented,no,Geologist,Tinsukia,Assam,5,13
13977,0,1500230,33,1,single,rented,yes,Designer,Farrukhabad,Uttar Pradesh,1,13
13978,0,7867670,60,19,single,rented,no,Biomedical Engineer,Bhavnagar,Gujarat,12,13
13979,0,3308860,33,1,single,rented,no,Economist,Mathura,Uttar Pradesh,1,14
13980,0,192829,66,11,single,rented,no,Flight attendant,Sonipat,Haryana,11,14
13981,0,5289876,72,5,married,rented,no,Comedian,Mathura,Uttar Pradesh,5,12
13982,1,4214367,63,19,single,rented,yes,Statistician,Begusarai,Bihar,14,11
13983,1,4330847,67,2,single,rented,no,Technician,Sambhal,Uttar Pradesh,2,14
13984,1,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10
13985,0,6901956,75,20,single,rented,yes,Chemical engineer,Miryalaguda,Telangana,10,14
13986,0,7478707,39,9,single,rented,no,Design Engineer,Ranchi,Jharkhand,3,10
13987,0,4958467,76,2,single,rented,yes,Secretary,Singrauli,Madhya Pradesh,2,11
13988,0,2824175,54,0,single,rented,no,Chef,Serampore,West Bengal,0,10
13989,0,8775036,71,14,single,rented,no,Magistrate,Sultan Pur Majra,Delhi,9,12
13990,0,3603804,21,3,single,rented,yes,Petroleum Engineer,Avadi,Tamil Nadu,3,12
13991,0,9760129,44,12,single,norent_noown,no,Chemical engineer,Allahabad,Uttar Pradesh[5],11,10
13992,0,4824858,58,15,single,rented,no,Hotel Manager,Surat,Gujarat,8,11
13993,0,1598528,72,18,single,rented,no,Computer operator,Bharatpur,Rajasthan,9,10
13994,0,2447892,22,16,married,rented,no,Technical writer,Meerut,Uttar Pradesh,6,10
13995,0,9673332,70,0,married,rented,yes,Technician,Chennai,Tamil Nadu,0,12
13996,0,8498715,24,1,single,rented,no,Lawyer,Amaravati,Andhra Pradesh,1,14
13997,0,3407880,21,12,single,rented,yes,Politician,Dehri[30],Bihar,7,11
13998,0,6826034,56,14,single,rented,no,Surveyor,Bathinda,Punjab,5,11
13999,0,1532701,79,2,single,rented,no,Graphic Designer,Hapur,Uttar Pradesh,2,12
14000,0,3736039,38,20,single,rented,no,Artist,Jamnagar,Gujarat,4,14
14001,0,4145727,27,11,single,rented,no,Fashion Designer,Panvel,Maharashtra,6,12
14002,0,2859480,30,14,single,owned,no,Technician,Sri Ganganagar,Rajasthan,10,12
14003,0,3456424,76,8,single,rented,no,Surveyor,Raurkela Industrial Township,Odisha,8,13
14004,0,8652362,57,3,single,rented,no,Scientist,Nashik,Maharashtra,3,14
14005,0,4258515,55,1,single,rented,yes,Aviator,Firozabad,Uttar Pradesh,1,12
14006,0,5787761,76,1,single,rented,no,Chartered Accountant,Darbhanga,Bihar,1,13
14007,0,4763842,32,2,single,rented,no,Artist,Jhansi,Uttar Pradesh,2,12
14008,0,1746713,61,13,single,rented,yes,Economist,Indore,Madhya Pradesh,4,14
14009,0,3437621,78,14,single,rented,no,Economist,Ramgarh,Jharkhand,3,10
14010,0,5280092,28,13,single,rented,yes,Technician,Pimpri-Chinchwad,Maharashtra,9,12
14011,0,4330663,27,9,single,rented,no,Aviator,Jehanabad[38],Bihar,7,13
14012,0,6591039,72,15,single,rented,yes,Politician,Thanjavur,Tamil Nadu,3,14
14013,0,4751315,26,16,single,rented,yes,Army officer,Rohtak,Haryana,10,12
14014,0,2679981,29,12,single,rented,no,Statistician,Chinsurah,West Bengal,12,11
14015,0,3817672,62,4,single,rented,no,Technical writer,Kumbakonam,Tamil Nadu,4,14
14016,0,8477068,50,19,single,rented,no,Computer operator,Ghaziabad,Uttar Pradesh,5,10
14017,0,238772,25,16,single,rented,no,Surveyor,Motihari[34],Bihar,14,13
14018,1,5566617,39,15,single,rented,no,Petroleum Engineer,Nellore[14][15],Andhra Pradesh,7,13
14019,0,3468270,68,12,single,norent_noown,yes,Dentist,Rourkela,Odisha,6,14
14020,0,2767483,55,1,single,rented,no,Petroleum Engineer,Bongaigaon,Assam,1,13
14021,0,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11
14022,0,2533055,58,0,single,rented,no,Chartered Accountant,Tadipatri,Andhra Pradesh,0,10
14023,0,5124001,78,12,single,rented,no,Architect,Chittoor[28],Andhra Pradesh,12,10
14024,0,6058793,45,0,single,rented,no,Hotel Manager,Raiganj,West Bengal,0,12
14025,0,919916,66,3,single,rented,no,Army officer,Ratlam,Madhya Pradesh,3,13
14026,0,1830351,29,1,single,rented,yes,Police officer,Mira-Bhayandar,Maharashtra,1,12
14027,0,3142095,79,7,single,rented,no,Dentist,Anantapur,Andhra Pradesh,7,12
14028,0,3902179,54,19,married,rented,no,Chemical engineer,Sangli-Miraj & Kupwad,Maharashtra,13,14
14029,0,7767363,22,16,single,rented,no,Artist,Khammam,Telangana,3,14
14030,1,7184863,49,19,single,rented,no,Flight attendant,Cuttack,Odisha,7,13
14031,0,346205,68,14,single,rented,no,Police officer,Bhiwani,Haryana,6,13
14032,0,2180133,62,4,single,rented,no,Army officer,Motihari[34],Bihar,4,13
14033,0,5314421,46,14,single,rented,no,Flight attendant,Jalandhar,Punjab,8,12
14034,0,4935105,74,17,single,rented,no,Official,Gorakhpur,Uttar Pradesh,5,10
14035,0,3311926,61,15,single,rented,yes,Computer hardware engineer,Rourkela,Odisha,13,14
14036,0,9456793,35,10,single,rented,no,Petroleum Engineer,Bhavnagar,Gujarat,10,13
14037,0,4960308,76,7,single,rented,no,Technical writer,Hosur,Tamil Nadu,6,14
14038,0,3640092,65,2,single,rented,yes,Fashion Designer,Ghaziabad,Uttar Pradesh,2,12
14039,0,5840140,55,0,single,rented,no,Mechanical engineer,Nangloi Jat,Delhi,0,10
14040,0,2740278,65,4,single,rented,no,Civil engineer,Thane,Maharashtra,4,10
14041,0,4608251,59,0,single,rented,no,Flight attendant,Korba,Chhattisgarh,0,10
14042,1,6591039,72,15,single,rented,yes,Politician,Thanjavur,Tamil Nadu,3,14
14043,0,3013661,71,3,single,owned,no,Biomedical Engineer,Kirari Suleman Nagar,Delhi,3,14
14044,1,6256451,41,2,single,rented,yes,Software Developer,Bhubaneswar,Odisha,2,12
14045,0,1549623,53,16,single,rented,no,Technician,Bhimavaram,Andhra Pradesh,14,14
14046,0,910229,45,13,single,rented,no,Aviator,Ulhasnagar,Maharashtra,12,13
14047,0,8501074,62,1,single,rented,no,Analyst,Medininagar,Jharkhand,1,11
14048,0,3209350,57,5,single,rented,yes,Chef,Bellary,Karnataka,5,13
14049,0,5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11
14050,0,6944541,63,12,single,rented,yes,Technician,Chittoor[28],Andhra Pradesh,11,11
14051,0,3491608,30,3,single,rented,no,Graphic Designer,Hospet,Karnataka,3,14
14052,0,4547766,55,2,single,rented,yes,Comedian,Hapur,Uttar Pradesh,2,10
14053,0,6524717,44,2,single,rented,yes,Lawyer,Morena,Madhya Pradesh,2,12
14054,0,826681,78,4,married,rented,yes,Analyst,Ongole,Andhra Pradesh,4,14
14055,0,1577761,22,16,married,rented,no,Industrial Engineer,Bhilai,Chhattisgarh,7,12
14056,0,7442529,57,6,single,rented,yes,Chef,Saharsa[29],Bihar,5,10
14057,0,7177475,54,9,single,rented,yes,Artist,Kavali,Andhra Pradesh,7,12
14058,0,7567364,58,15,single,rented,yes,Mechanical engineer,Mahbubnagar,Telangana,4,11
14059,0,9837427,47,10,single,rented,yes,Financial Analyst,Uluberia,West Bengal,10,13
14060,0,439493,46,18,single,rented,no,Web designer,Proddatur,Andhra Pradesh,7,10
14061,0,5775285,57,6,single,rented,no,Civil servant,Orai,Uttar Pradesh,6,10
14062,0,265958,21,2,married,rented,no,Architect,Dibrugarh,Assam,2,13
14063,0,2206541,52,10,single,owned,no,Lawyer,Secunderabad,Telangana,10,10
14064,0,5314421,46,14,single,rented,no,Flight attendant,Jalandhar,Punjab,8,12
14065,0,4486618,31,6,single,norent_noown,yes,Police officer,Yamunanagar,Haryana,6,10
14066,0,1171901,57,10,single,norent_noown,yes,Financial Analyst,Buxar[37],Bihar,9,12
14067,0,5458890,66,12,single,rented,no,Magistrate,Patna,Bihar,7,13
14068,0,1646755,74,0,single,rented,no,Economist,Sangli-Miraj & Kupwad,Maharashtra,0,14
14069,1,7638090,54,6,single,rented,no,Engineer,Thoothukudi,Tamil Nadu,6,11
14070,1,16890,21,8,married,rented,no,Economist,Farrukhabad,Uttar Pradesh,7,13
14071,0,1746647,69,2,single,rented,yes,Secretary,Jabalpur,Madhya Pradesh,2,13
14072,0,3255548,63,14,single,rented,no,Chef,Agra,Uttar Pradesh,14,12
14073,1,458263,50,14,single,rented,no,Technician,Asansol,West Bengal,11,13
14074,0,552671,76,17,single,rented,yes,Civil servant,Jabalpur,Madhya Pradesh,13,11
14075,0,5301496,68,10,single,rented,no,Consultant,Ratlam,Madhya Pradesh,10,12
14076,0,6275695,66,10,single,rented,no,Architect,Ambarnath,Maharashtra,10,11
14077,0,9544863,61,20,single,owned,no,Architect,Agartala,Tripura,14,14
14078,0,8230848,34,3,single,rented,no,Official,Serampore,West Bengal,3,14
14079,1,7613756,41,15,single,rented,no,Official,Malda,West Bengal,10,13
14080,0,9184257,55,10,single,rented,yes,Hotel Manager,Sambalpur,Odisha,3,12
14081,0,7954133,31,7,single,rented,yes,Drafter,Avadi,Tamil Nadu,4,12
14082,0,9643150,24,13,single,rented,no,Comedian,Indore,Madhya Pradesh,6,14
14083,0,4958467,76,2,single,rented,yes,Secretary,Singrauli,Madhya Pradesh,2,11
14084,0,5863246,38,9,single,rented,no,Graphic Designer,Indore,Madhya Pradesh,7,14
14085,0,9945612,48,15,single,rented,yes,Politician,Chandrapur,Maharashtra,7,10
14086,0,9578850,57,13,single,rented,no,Microbiologist,Amravati,Maharashtra,11,11
14087,0,2341896,41,2,single,rented,no,Engineer,Sasaram[30],Bihar,2,12
14088,0,6670038,37,13,single,rented,no,Artist,Amaravati,Andhra Pradesh,5,14
14089,0,3607368,27,19,single,rented,yes,Technician,Barasat,West Bengal,13,11
14090,0,2742207,35,9,single,rented,no,Surveyor,Firozabad,Uttar Pradesh,9,10
14091,0,296613,23,3,single,rented,yes,Designer,Miryalaguda,Telangana,3,13
14092,0,3685843,77,15,single,norent_noown,no,Computer hardware engineer,Bareilly,Uttar Pradesh,8,13
14093,0,6019535,75,9,single,rented,yes,Surveyor,Nadiad,Gujarat,3,13
14094,0,209243,70,9,single,rented,yes,Consultant,Gulbarga,Karnataka,9,10
14095,0,2464461,49,14,single,rented,no,Geologist,Hospet,Karnataka,4,11
14096,1,2407726,75,16,single,rented,yes,Technical writer,Arrah,Bihar,5,12
14097,0,3795732,37,14,single,rented,no,Civil servant,Hyderabad,Telangana,11,14
14098,0,6838555,63,11,single,rented,yes,Librarian,Motihari[34],Bihar,4,13
14099,0,294610,49,16,single,rented,no,Computer hardware engineer,Yamunanagar,Haryana,6,13
14100,0,1893263,61,12,single,rented,no,Chartered Accountant,Pondicherry,Puducherry,7,10
14101,0,2646140,36,6,single,rented,no,Secretary,Pali,Rajasthan,6,12
14102,1,8603352,43,12,single,rented,no,Drafter,Narasaraopet,Andhra Pradesh,4,10
14103,1,3909671,25,9,single,rented,no,Police officer,Jaipur,Rajasthan,5,13
14104,1,4150290,65,17,married,rented,yes,Official,Erode[17],Tamil Nadu,4,13
14105,0,9541394,22,15,single,rented,yes,Scientist,Rewa,Madhya Pradesh,12,11
14106,0,5712282,59,1,married,rented,no,Economist,Noida,Uttar Pradesh,1,12
14107,0,2615443,61,11,single,rented,yes,Computer hardware engineer,Loni,Uttar Pradesh,11,12
14108,0,6797003,73,19,single,rented,no,Financial Analyst,Howrah,West Bengal,6,12
14109,0,6443200,55,14,single,norent_noown,no,Scientist,Rourkela,Odisha,3,11
14110,0,5360758,50,15,married,rented,yes,Air traffic controller,Guntur[13],Andhra Pradesh,6,11
14111,0,9058726,61,20,married,rented,no,Industrial Engineer,Deoghar,Jharkhand,11,14
14112,0,5032273,53,2,single,rented,no,Computer operator,Gandhidham,Gujarat,2,12
14113,0,6833074,28,11,single,rented,yes,Mechanical engineer,Mangalore,Karnataka,9,11
14114,0,5203215,51,19,single,rented,no,Civil servant,Hajipur[31],Bihar,8,13
14115,1,7686160,24,12,single,rented,no,Biomedical Engineer,Eluru[25],Andhra Pradesh,10,14
14116,0,4871299,40,16,single,rented,no,Biomedical Engineer,Bareilly,Uttar Pradesh,6,13
14117,0,2153857,62,0,married,owned,no,Politician,Mysore[7][8][9],Karnataka,0,13
14118,0,8856107,53,20,single,rented,no,Civil engineer,Panchkula,Haryana,8,12
14119,1,1121942,73,13,single,rented,yes,Biomedical Engineer,Bhind,Madhya Pradesh,11,10
14120,0,8254699,41,15,single,rented,no,Physician,Malegaon,Maharashtra,5,13
14121,0,9635051,34,8,single,norent_noown,no,Economist,Avadi,Tamil Nadu,8,12
14122,0,8786954,54,19,single,rented,no,Chef,Pallavaram,Tamil Nadu,7,10
14123,0,4217767,28,4,single,rented,yes,Statistician,Udaipur,Rajasthan,4,13
14124,1,6979169,60,20,single,rented,no,Firefighter,Sikar,Rajasthan,4,11
14125,0,6965438,41,6,married,rented,yes,Microbiologist,Jamshedpur,Jharkhand,4,11
14126,0,6765574,21,7,single,rented,yes,Comedian,Shimla,Himachal Pradesh,5,12
14127,0,7693539,71,6,single,rented,no,Computer hardware engineer,Giridih,Jharkhand,5,11
14128,0,3215432,37,6,single,rented,yes,Consultant,Haridwar,Uttarakhand,6,12
14129,0,7581400,28,9,single,rented,no,Official,Rajkot,Gujarat,9,12
14130,0,8615453,67,18,single,rented,yes,Lawyer,Jamnagar,Gujarat,11,14
14131,0,275750,22,9,single,rented,no,Army officer,Tinsukia,Assam,9,11
14132,1,7976349,22,3,single,norent_noown,no,Flight attendant,Sangli-Miraj & Kupwad,Maharashtra,3,11
14133,1,4837156,22,10,single,rented,yes,Design Engineer,Ongole,Andhra Pradesh,9,10
14134,0,8454331,61,3,married,rented,no,Technical writer,Rampur,Uttar Pradesh,3,11
14135,0,7747841,71,14,single,rented,no,Computer operator,Madanapalle,Andhra Pradesh,5,10
14136,0,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14
14137,0,7458916,64,3,single,rented,no,Industrial Engineer,Mirzapur,Uttar Pradesh,3,10
14138,1,9938741,79,4,single,rented,yes,Civil servant,Pudukkottai,Tamil Nadu,4,12
14139,0,4103178,70,11,single,rented,no,Economist,Deoghar,Jharkhand,11,12
14140,0,5184552,36,3,single,rented,no,Drafter,Durgapur,West Bengal,3,14
14141,0,5465985,35,9,single,rented,no,Official,Suryapet,Telangana,9,10
14142,0,5403886,29,14,single,rented,no,Scientist,Gudivada,Andhra Pradesh,7,10
14143,0,6045182,78,6,single,rented,no,Designer,Raichur,Karnataka,6,12
14144,0,9443163,45,20,single,rented,no,Comedian,Chittoor[28],Andhra Pradesh,5,12
14145,1,6660597,40,2,single,rented,yes,Mechanical engineer,Fatehpur,Uttar Pradesh,2,14
14146,0,2274051,41,17,single,rented,yes,Computer operator,Adoni,Andhra Pradesh,9,11
14147,0,6002703,66,16,single,rented,no,Engineer,Bangalore,Karnataka,14,12
14148,0,2369392,59,17,single,rented,no,Statistician,Bhusawal,Maharashtra,13,14
14149,0,6066397,48,13,married,rented,no,Flight attendant,Vijayanagaram,Andhra Pradesh,13,12
14150,0,5531708,43,9,single,rented,yes,Technician,Imphal,Manipur,3,13
14151,1,5469957,21,8,single,rented,yes,Psychologist,Bijapur,Karnataka,8,12
14152,0,1951248,40,12,single,rented,no,Chemical engineer,Ratlam,Madhya Pradesh,12,14
14153,1,9400836,58,5,single,rented,yes,Consultant,Bulandshahr,Uttar Pradesh,5,13
14154,0,8132252,72,7,single,rented,no,Mechanical engineer,Karaikudi,Tamil Nadu,6,13
14155,0,8489507,30,13,single,owned,no,Magistrate,Dehri[30],Bihar,12,12
14156,1,8654497,79,4,single,rented,no,Financial Analyst,Bathinda,Punjab,4,13
14157,1,9846959,34,1,single,rented,no,Designer,Ahmednagar,Maharashtra,1,10
14158,0,7060513,70,14,single,rented,yes,Designer,Burhanpur,Madhya Pradesh,11,10
14159,0,4059784,70,12,single,rented,no,Design Engineer,Hosur,Tamil Nadu,3,13
14160,1,9601421,59,18,single,rented,no,Aviator,Ambarnath,Maharashtra,9,14
14161,0,3983449,70,12,single,rented,no,Architect,Rampur,Uttar Pradesh,8,11
14162,0,2233285,46,13,single,rented,yes,Police officer,Kirari Suleman Nagar,Delhi,4,12
14163,0,5591112,50,16,single,rented,no,Magistrate,Salem,Tamil Nadu,9,11
14164,1,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12
14165,0,3227326,45,4,single,rented,no,Architect,Ludhiana,Punjab,4,12
14166,0,9197013,71,9,single,rented,no,Physician,Suryapet,Telangana,6,11
14167,0,9757979,53,18,single,rented,no,Psychologist,Noida,Uttar Pradesh,12,10
14168,0,9728879,30,5,single,rented,yes,Artist,Gudivada,Andhra Pradesh,5,12
14169,0,7492021,55,19,single,rented,no,Analyst,Rajahmundry[19][20],Andhra Pradesh,4,13
14170,0,9460327,67,3,single,rented,no,Engineer,Jamnagar,Gujarat,3,10
14171,0,8988225,66,20,single,rented,no,Consultant,Kolkata,West Bengal,13,12
14172,0,5394516,76,0,single,rented,no,Secretary,Varanasi,Uttar Pradesh,0,13
14173,0,132711,75,16,single,norent_noown,no,Physician,Guntur[13],Andhra Pradesh,3,11
14174,0,7539704,76,9,single,rented,no,Computer operator,South Dumdum,West Bengal,5,12
14175,0,7009156,36,20,married,rented,no,Aviator,Pallavaram,Tamil Nadu,10,12
14176,0,4406911,45,3,single,rented,yes,Psychologist,Danapur,Bihar,3,14
14177,0,5456514,40,3,single,rented,no,Surgeon,Jamnagar,Gujarat,3,12
14178,0,803487,50,14,single,rented,no,Surgeon,Madurai,Tamil Nadu,6,14
14179,0,7662947,46,17,married,rented,yes,Microbiologist,Solapur,Maharashtra,3,10
14180,0,3069692,47,19,single,norent_noown,no,Software Developer,Sultan Pur Majra,Delhi,5,11
14181,0,6755991,65,0,single,rented,no,Librarian,Anantapuram[24],Andhra Pradesh,0,12
14182,0,9649624,50,18,single,rented,yes,Designer,Warangal[11][12],Telangana,5,10
14183,0,2734657,22,9,single,owned,no,Lawyer,Nangloi Jat,Delhi,4,12
14184,0,4035806,40,12,single,rented,no,Scientist,Nashik,Maharashtra,12,12
14185,1,6994513,76,18,single,rented,yes,Economist,Pali,Rajasthan,6,14
14186,0,4232176,27,4,single,rented,no,Police officer,Bidhannagar,West Bengal,3,10
